Project,Package,Class,Method,Smell,Description,Method start line no,File
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2005,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2005,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2005,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 31,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2007,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2007,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 30,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2007,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 31,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2008,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2008,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 28,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2008,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 29,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2008,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 30,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2008,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 31,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2009,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2009,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 31,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2010,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2010,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2010,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 3,37,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,testParser,Magic Number,The method contains a magic number: 4,60,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,testPrinter,Magic Number,The method contains a magic number: 4,76,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.mutable,MutableDouble,equals,Long Statement,The length of the statement "return obj instanceof MutableDouble && Double.doubleToLongBits(((MutableDouble)obj).value) == Double.doubleToLongBits(value);" is 125.,174,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/mutable/MutableDouble.java
commons-lang,org.apache.commons.lang3.mutable,MutableDouble,hashCode,Magic Number,The method contains a magic number: 32,282,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/mutable/MutableDouble.java
commons-lang,org.apache.commons.lang3.mutable,MutableLong,hashCode,Magic Number,The method contains a magic number: 32,265,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/mutable/MutableLong.java
commons-lang,org.apache.commons.lang3.mutable,PrintAtomicVsMutable,main,Magic Number,The method contains a magic number: 100_000_000,29,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/mutable/PrintAtomicVsMutable.java
commons-lang,org.apache.commons.lang3.tuple,Triple,compareTo,Long Statement,The length of the statement "return new CompareToBuilder().append(getLeft()`other.getLeft()).append(getMiddle()`other.getMiddle()).append(getRight()`other.getRight()).toComparison();" is 153.,107,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/tuple/Triple.java
commons-lang,org.apache.commons.lang3.tuple,Triple,equals,Long Statement,The length of the statement "return Objects.equals(getLeft()`other.getLeft()) && Objects.equals(getMiddle()`other.getMiddle()) && Objects.equals(getRight()`other.getRight());" is 145.,122,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/tuple/Triple.java
commons-lang,org.apache.commons.lang3.tuple,MutableTriple,ofNonNull,Long Statement,The length of the statement "return of(Objects.requireNonNull(left`"left")`Objects.requireNonNull(middle`"middle")`Objects.requireNonNull(right`"right"));" is 125.,75,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/tuple/MutableTriple.java
commons-lang,org.apache.commons.lang3.tuple,ImmutableTriple,ofNonNull,Long Statement,The length of the statement "return of(Objects.requireNonNull(left`"left")`Objects.requireNonNull(middle`"middle")`Objects.requireNonNull(right`"right"));" is 125.,100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/tuple/ImmutableTriple.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,reflectionAppend,Complex Conditional,The conditional expression !ArrayUtils.contains(excludeFields`field.getName()) && !field.getName().contains("$") && (useTransients || !Modifier.isTransient(field.getModifiers()))&& !Modifier.isStatic(field.getModifiers())&& !field.isAnnotationPresent(HashCodeExclude.class) is complex.,220,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,reflectionAppend,Long Parameter List,The method has 6 parameters. ,220,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,reflectionAppend,Long Statement,The length of the statement "if (!ArrayUtils.contains(excludeFields`field.getName()) && !field.getName().contains("$") && (useTransients || !Modifier.isTransient(field.getModifiers()))&& !Modifier.isStatic(field.getModifiers())&& !field.isAnnotationPresent(HashCodeExclude.class)) {" is 253.,220,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,reflectionHashCode,Long Parameter List,The method has 6 parameters. ,345,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,HashCodeBuilder,Magic Number,The method contains a magic number: 17,554,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,HashCodeBuilder,Magic Number,The method contains a magic number: 37,554,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,HashCodeBuilder,Magic Number,The method contains a magic number: 2,561,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,HashCodeBuilder,Magic Number,The method contains a magic number: 2,561,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,append,Magic Number,The method contains a magic number: 32,779,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilder,appendArray,Complex Method,Cyclomatic complexity of the method is 9,892,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilder,accept,Complex Conditional,The conditional expression field.getName().indexOf(ClassUtils.INNER_CLASS_SEPARATOR_CHAR) != -1 || Modifier.isTransient(field.getModifiers()) || Modifier.isStatic(field.getModifiers()) || Arrays.binarySearch(excludeFieldNames`field.getName()) >= 0 is complex.,188,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ReflectionDiffBuilder.java
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilder,accept,Long Statement,The length of the statement "if (field.getName().indexOf(ClassUtils.INNER_CLASS_SEPARATOR_CHAR) != -1 || Modifier.isTransient(field.getModifiers()) || Modifier.isStatic(field.getModifiers()) || Arrays.binarySearch(excludeFieldNames`field.getName()) >= 0) {" is 227.,188,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ReflectionDiffBuilder.java
commons-lang,org.apache.commons.lang3.builder,Diff,Diff,Long Statement,The length of the statement "this.type=ObjectUtils.getIfNull(TypeUtils.getTypeArguments(getClass()`Diff.class).get(Diff.class.getTypeParameters()[0])`Object.class);" is 135.,46,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/Diff.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionEquals,Long Parameter List,The method has 6 parameters. ,196,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionEquals,Long Statement,The length of the statement "return new EqualsBuilder().setExcludeFields(excludeFields).setReflectUpToClass(reflectUpToClass).setTestTransients(testTransients).setTestRecursive(testRecursive).reflectionAppend(lhs`rhs).isEquals();" is 200.,196,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionEquals,Long Parameter List,The method has 5 parameters. ,250,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,appendArray,Complex Method,Cyclomatic complexity of the method is 10,842,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionAppend,Complex Conditional,The conditional expression bypassReflectionClasses != null && (bypassReflectionClasses.contains(lhsClass) || bypassReflectionClasses.contains(rhsClass)) is complex.,915,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionAppend,Complex Method,Cyclomatic complexity of the method is 11,915,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionAppend,Long Statement,The length of the statement "else if (bypassReflectionClasses != null && (bypassReflectionClasses.contains(lhsClass) || bypassReflectionClasses.contains(rhsClass))) {" is 137.,915,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionAppend,Complex Conditional,The conditional expression !ArrayUtils.contains(excludeFields`field.getName()) && !field.getName().contains("$") && (testTransients || !Modifier.isTransient(field.getModifiers()))&& !Modifier.isStatic(field.getModifiers())&& !field.isAnnotationPresent(EqualsExclude.class) is complex.,1001,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,EqualsBuilder,reflectionAppend,Long Statement,The length of the statement "if (!ArrayUtils.contains(excludeFields`field.getName()) && !field.getName().contains("$") && (testTransients || !Modifier.isTransient(field.getModifiers()))&& !Modifier.isStatic(field.getModifiers())&& !field.isAnnotationPresent(EqualsExclude.class)) {" is 252.,1001,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java
commons-lang,org.apache.commons.lang3.builder,ToStringStyle,appendInternal,Complex Conditional,The conditional expression isRegistered(value) && !(value instanceof Number || value instanceof Boolean || value instanceof Character) is complex.,1486,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
commons-lang,org.apache.commons.lang3.builder,ToStringStyle,appendInternal,Complex Method,Cyclomatic complexity of the method is 25,1486,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
commons-lang,org.apache.commons.lang3.builder,ToStringStyle,appendInternal,Long Method,The method has 106 lines of code.,1486,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
commons-lang,org.apache.commons.lang3.builder,ToStringStyle,appendToString,Complex Conditional,The conditional expression pos1 != pos2 && pos1 >= 0 && pos2 >= 0 is complex.,1776,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java
commons-lang,org.apache.commons.lang3.builder,MultilineRecursiveToStringStyle,appendDetail,Complex Conditional,The conditional expression !ClassUtils.isPrimitiveWrapper(value.getClass()) && !String.class.equals(value.getClass()) && accept(value.getClass()) is complex.,150,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/MultilineRecursiveToStringStyle.java
commons-lang,org.apache.commons.lang3.builder,MultilineRecursiveToStringStyle,appendDetail,Long Statement,The length of the statement "if (!ClassUtils.isPrimitiveWrapper(value.getClass()) && !String.class.equals(value.getClass()) && accept(value.getClass())) {" is 125.,150,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/MultilineRecursiveToStringStyle.java
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyle,accept,Long Statement,The length of the statement "return !ClassUtils.isPrimitiveWrapper(clazz) && !String.class.equals(clazz) && !Number.class.isAssignableFrom(clazz)&& !AtomicBoolean.class.equals(clazz)&& !MutableBoolean.class.equals(clazz);" is 192.,70,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/RecursiveToStringStyle.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,DiffBuilderCore,Long Parameter List,The method has 5 parameters. ,46,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || lhs == rhs ? self() : add(fieldName`() -> Boolean.valueOf(lhs)`() -> Boolean.valueOf(rhs)`Boolean.class);" is 122.,72,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Boolean[].class);" is 144.,79,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Byte[].class);" is 141.,93,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || lhs == rhs ? self() : add(fieldName`() -> Character.valueOf(lhs)`() -> Character.valueOf(rhs)`Character.class);" is 128.,100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Character[].class);" is 146.,107,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Double.doubleToLongBits(lhs) == Double.doubleToLongBits(rhs) ? self() : add(fieldName`() -> Double.valueOf(lhs)`() -> Double.valueOf(rhs)`Double.class);" is 169.,126,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Double[].class);" is 143.,134,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Float.floatToIntBits(lhs) == Float.floatToIntBits(rhs) ? self() : add(fieldName`() -> Float.valueOf(lhs)`() -> Float.valueOf(rhs)`Float.class);" is 160.,141,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Float[].class);" is 142.,149,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || lhs == rhs ? self() : add(fieldName`() -> Integer.valueOf(lhs)`() -> Integer.valueOf(rhs)`Integer.class);" is 122.,156,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Integer[].class);" is 144.,163,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Long[].class);" is 141.,177,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Complex Method,Cyclomatic complexity of the method is 11,184,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilderCore,append,Long Statement,The length of the statement "return equals || Arrays.equals(lhs`rhs) ? self() : add(fieldName`() -> ArrayUtils.toObject(lhs)`() -> ArrayUtils.toObject(rhs)`Short[].class);" is 142.,236,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilderCore.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,reflectionAppend,Complex Conditional,The conditional expression !ArrayUtils.contains(excludeFields`name) && !name.contains("$") && (useTransients || !Modifier.isTransient(field.getModifiers()))&& !Modifier.isStatic(field.getModifiers()) is complex.,164,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,reflectionAppend,Long Parameter List,The method has 7 parameters. ,164,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,reflectionAppend,Long Statement,The length of the statement "if (!ArrayUtils.contains(excludeFields`name) && !name.contains("$") && (useTransients || !Modifier.isTransient(field.getModifiers()))&& !Modifier.isStatic(field.getModifiers())) {" is 179.,164,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,reflectionCompare,Long Parameter List,The method has 5 parameters. ,264,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,reflectionCompare,Long Statement,The length of the statement "reflectionAppend(lhs`rhs`lhsClazz`compareToBuilder`compareTransients`excludeFields`AbstractReflection.getForceAccessible());" is 124.,264,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,reflectionCompare,Long Statement,The length of the statement "reflectionAppend(lhs`rhs`lhsClazz`compareToBuilder`compareTransients`excludeFields`AbstractReflection.getForceAccessible());" is 124.,264,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,append,Complex Method,Cyclomatic complexity of the method is 8,864,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,CompareToBuilder,appendArray,Complex Method,Cyclomatic complexity of the method is 9,1056,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java
commons-lang,org.apache.commons.lang3.builder,DiffBuilder,DiffBuilder,Long Parameter List,The method has 5 parameters. ,117,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/DiffBuilder.java
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilder,toString,Long Parameter List,The method has 6 parameters. ,277,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilder,toString,Long Statement,The length of the statement "return new ReflectionToStringBuilder(object`style`null`reflectUpToClass`outputTransients`outputStatics`excludeNullValues).toString();" is 133.,277,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilder,toString,Long Parameter List,The method has 5 parameters. ,334,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilder,ReflectionToStringBuilder,Long Parameter List,The method has 6 parameters. ,530,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilder,ReflectionToStringBuilder,Long Parameter List,The method has 7 parameters. ,558,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java
